loss,mae,root_mean_squared_error,val_loss,val_mae,val_root_mean_squared_error
0.036597490310668945,0.026451973244547844,0.26983070373535156,0.13571962714195251,0.10447841882705688,0.21820712089538574
0.03587900102138519,0.02589925192296505,0.26986151933670044,0.12617769837379456,0.09905414283275604,0.20999492704868317
0.03587965667247772,0.025863515213131905,0.26970618963241577,0.12838667631149292,0.10000782459974289,0.212321937084198
0.035544317215681076,0.025624478235840797,0.2700847387313843,0.12895308434963226,0.10253224521875381,0.20771552622318268
0.03542875871062279,0.02552446722984314,0.2695017457008362,0.125372514128685,0.09905106574296951,0.20520736277103424
0.03466128185391426,0.025022072717547417,0.26985010504722595,0.12444852292537689,0.09809546917676926,0.2052081972360611
0.034647438675165176,0.024998774752020836,0.2702244520187378,0.12785863876342773,0.10009311139583588,0.20734211802482605
0.034227292984724045,0.02468647062778473,0.2699883282184601,0.12412330508232117,0.09757913649082184,0.20204369723796844
0.03408323973417282,0.024547092616558075,0.2698433995246887,0.12405537068843842,0.09776443243026733,0.2024204283952713
0.03368152678012848,0.024257028475403786,0.2698667347431183,0.12198326736688614,0.09630098938941956,0.19940797984600067
0.03363608941435814,0.024166645482182503,0.2698582112789154,0.12562298774719238,0.09926428645849228,0.20248223841190338
0.033248722553253174,0.023960532620549202,0.27001863718032837,0.1256406009197235,0.0995071530342102,0.20011810958385468
0.03295427933335304,0.023682434111833572,0.2699474096298218,0.12410898506641388,0.09806765615940094,0.19906650483608246
0.03333968669176102,0.024083469063043594,0.2701166570186615,0.12229394167661667,0.09749055653810501,0.1978720724582672
0.032446809113025665,0.02330215647816658,0.27018141746520996,0.12511272728443146,0.09913096576929092,0.19957561790943146
0.0327279232442379,0.023531852290034294,0.270089715719223,0.12772206962108612,0.10135003179311752,0.20027731359004974
0.03208717703819275,0.023110659793019295,0.2698330581188202,0.1303897500038147,0.1025787889957428,0.20416244864463806
0.032467346638441086,0.023276284337043762,0.2700131833553314,0.12383797764778137,0.09811512380838394,0.19915136694908142
0.03198951482772827,0.02296193689107895,0.2700735628604889,0.12217210978269577,0.09676562994718552,0.19748294353485107
0.03180207312107086,0.022837549448013306,0.2701343297958374,0.12764176726341248,0.10143723338842392,0.19899281859397888
0.03185905143618584,0.02280791848897934,0.27021467685699463,0.1252717524766922,0.10023181885480881,0.1969836801290512
0.03167109563946724,0.022708414122462273,0.2701883316040039,0.12513038516044617,0.09945348650217056,0.19876128435134888
0.03157152235507965,0.02258232608437538,0.2700673043727875,0.1292431801557541,0.10268835723400116,0.20065142214298248
0.03186560422182083,0.02280978299677372,0.27033334970474243,0.1328263282775879,0.10580214112997055,0.20377473533153534
0.03155738115310669,0.022514546290040016,0.27057206630706787,0.12570101022720337,0.09967809170484543,0.19759917259216309
0.03112897090613842,0.022295881062746048,0.2705558240413666,0.12534457445144653,0.09902618825435638,0.19762590527534485
0.031266480684280396,0.022443940863013268,0.270268052816391,0.1256173700094223,0.10055457055568695,0.19523045420646667
0.03094230405986309,0.02211826853454113,0.26981237530708313,0.12241758406162262,0.09736040234565735,0.1942550241947174
0.03061843290925026,0.021952461451292038,0.2706725001335144,0.12459005415439606,0.10079862177371979,0.19641618430614471
0.030608393251895905,0.021987251937389374,0.27045971155166626,0.125773087143898,0.10196042060852051,0.19546465575695038
